	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_criterion	param_max_depth	param_max_features	param_min_samples_split	param_n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score	Iteration
28	1.5922535896301269	0.11144854329712796	0.05645234584808349	0.009589509881202279	gini	35	0.25	3	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
29	1.5915021896362305	0.06123569158930381	0.05442337989807129	0.0043339843728339095	gini	35	0.25	3	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
30	1.326834797859192	0.033547295167741305	0.04610137939453125	0.006534597729773705	gini	35	0.25	2	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
31	1.4279382705688477	0.04362388229883058	0.051433658599853514	0.0045013993611254105	gini	35	0.25	2	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
32	1.5483217239379883	0.015634727339797445	0.058391451835632324	0.007610127144546214	gini	35	0.25	2	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
33	1.402462077140808	0.15686789416714847	0.05801966190338135	0.013175747633014254	gini	35	0.25	2	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
34	1.553164553642273	0.09044072949073353	0.05322411060333252	0.007008507322033938	gini	35	0.25	2	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
35	1.5382874250411986	0.013717065556902693	0.05621662139892578	0.006580564163102428	gini	35	0.25	2	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
36	1.3660474061965941	0.06671689483396676	0.046612668037414554	0.008208681101312794	gini	10		3	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
37	1.4785283565521241	0.02863387191656953	0.05522994995117188	0.010558746488052417	gini	10		3	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
38	1.6327136993408202	0.06291380611657106	0.053333163261413574	0.009691467250458274	gini	10		3	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
39	1.408370804786682	0.0493378931225106	0.04797759056091309	0.00695588660640352	gini	10		2	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
40	1.518922257423401	0.08097062597097211	0.04968736171722412	0.006567712380464352	gini	10		2	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
41	1.6012867450714112	0.06674927824448575	0.058542847633361816	0.014488714219247616	gini	10		2	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
42	1.3487381219863892	0.04419950036255595	0.04878900051116943	0.007102513051906253	gini	10		2	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
43	1.5305304050445556	0.05767267545144235	0.050070762634277344	0.007005140837976679	gini	10		2	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
44	1.7003356218338013	0.08934142263543497	0.0583667516708374	0.010944925736292462	gini	10		2	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
45	1.390955638885498	0.05778591592859468	0.050106382369995116	0.008693442427040808	gini	10	0.25	3	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
46	1.5396213293075562	0.06609593039381083	0.0518477201461792	0.00712310282161473	gini	10	0.25	3	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
47	1.6290629148483275	0.05452895147690228	0.05597403049468994	0.007225509551045083	gini	10	0.25	3	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
48	1.3796212196350097	0.08247060674460914	0.04884583950042724	0.008189268714858592	gini	10	0.25	2	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
49	1.4436527490615845	0.04532519259127521	0.05072379112243652	0.006531506184287915	gini	10	0.25	2	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
50	1.57880597114563	0.050872078357894035	0.05586881637573242	0.005041603485748962	gini	10	0.25	2	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
51	1.396925187110901	0.03555304534958045	0.047890853881835935	0.0075686486621468485	gini	10	0.25	2	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
52	1.4690746068954468	0.04587403736650131	0.053827643394470215	0.0052117383627410694	gini	10	0.25	2	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
53	1.5122535943984985	0.09831749636937254	0.05052802562713623	0.011901470074279788	gini	10	0.25	2	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3
